Golf Course Name,Address,City,State,Golf Course Website,,,,,,,,,,
River Downs Golf Club,"1900 River Downs Drive, Finksburg, MD 21048",Finksburg,MD,http://www.riverdownsgolf.com/,,,,,,,,,,
Prairie Woods Golf Club,"12601 County Highway A, East, Avalon, WI 53505",Avalon,WI,http://www.prairiewoodsgolfcourse.com,,,,,,,,,,
Claremont Golf Club,"15800 NW Country Club Dr, Portland, OR 97229-8713",Portland,OR,http://www.claremontgolfclub.com/,,,,,,,,,,
Mill Pond Golf Course,"300 Mill Rd., Medford, NY 11763",Medford,NY,http://www.golfatmillpond.com,,,,,,,,,,
Las Colinas Golf Club,"21515 E Village Loop Rd North, Queen Creek, AZ 85242-8102",Queen Creek,AZ,https://www.lascolinasgolfaz.com/,,,,,,,,,,
Santa Barbara Golf Club,"3500 McCaw Ave, Santa Barbara, CA 93105-3265",Santa Barbara,CA,https://www.playsantabarbara.com/,,,,,,,,,,
Kokopelli Golf Course,"1800 W Guadalupe Rd, Gilbert, AZ 85233-2926",Gilbert,AZ,http://www.kokopelligc.com,,,,,,,,,,
Seminole Lake Country Club,"6100 Augusta Blvd, Seminole, FL 33777-4720",Seminole,FL,http://www.seminolelake.net,,,,,,,,,,
Talking Stick Golf Club - Piipaash,"9998 E Talking Stick Way, Scottsdale, AZ 85256",Scottsdale,AZ,http://www.talkingstickgolfclub.com,,,,,,,,,,
Nickol Knoll Golf Club,"3800 N Kennicott Ave, Arlington Heights, IL 60004",Arlington Heights,IL,http://www.ahpd.org/nkgc,,,,,,,,,,
Rogers Park Golf Course,"7911 N 30th Street, Tampa, FL 33610",Tampa,FL,http://www.rogersparkgc.com,,,,,,,,,,
"Golden Hawk Golf Club, Restaurant & Banquet Center","9861 Meisner Rd, Casco, MI 48064-2914",Casco,MI,http://www.goldenhawkgc.com,,,,,,,,,,
Cimarron National Golf Club - Aqua Canyon Course,"500 Duffys Way, Guthrie, OK 73044-8771",Guthrie,OK,http://www.cimarronnational.com,,,,,,,,,,
Encanto Nine Golf Course,"2300 N 17th Ave, Phoenix, AZ 85007-1220",Phoenix,AZ,http://www.phoenix.gov/golf,,,,,,,,,,
Old Brickyard Golf Course,"605 North I-45, Ferris, TX 75125",Ferris,TX,http://www.oldbrickyardgolf.com,,,,,,,,,,
Plattsburg Country Club,"804 W. Frost St., Plattsburg, MO 64477",Plattsburg,MO,http://www.plattsburgcc.com,,,,,,,,,,
Buckingham Golf & Country Club,"2855 Eastlake Dr, Kelseyville, CA 95451-9031",Kelseyville,CA,http://www.facebook.com/pages/category/Golf-Course---Country-Club/Buckingham-Golf-Country-Club-1645361302376428/,,,,,,,,,,
Sunland Springs Golf Course,"11061 E. Medina, Mesa, AZ",Mesa,AZ,http://www.ssvgolf.com/,,,,,,,,,,
Sullivan Country Club,"11 Country Club Drive, Sullivan, MO 63080",Sullivan,MO,http://sullivan-cc.com/,,,,,,,,,,
Cranbury Golf Club,"49 Southfield Road, West Windsor, NJ 08550",West Windsor,NJ,http://www.cranburygolf.com,,,,,,,,,,
The Golf Club at Bradshaw Farm - White,"3030 Bradshaw Club Dr, Woodstock, GA 30188-2300",Woodstock,GA,http://www.bradshawfarmgc.com,,,,,,,,,,
St. Clair Shores Country Club,"22185 Masonic Blvd, Saint Clair Shores, MI 48082-2907",Saint Clair Shores,MI,http://www.scsgolf.com/,,,,,,,,,,
Firewheel Golf Park - Lake Course,"600 W Campbell Rd, Garland, TX 75044-2506",Garland,TX,http://www.golffirewheel.com,,,,,,,,,,
Lake Cora Hills Golf Course,"56640 C R 671, Paw Paw, MI 49079",Paw Paw,MI,http://www.lakecoragolf.com/,,,,,,,,,,
Mary Calder Golf Club,"2101 W Lathrop Ave, Savannah, GA 31402",Savannah,GA,http://www.marycaldergc.com/index.htm,,,,,,,,,,
PAR Country Club,"1658 Highway 2861, Comanche, TX 76442",Comanche,TX,http://www.parcountryclub.net/,,,,,,,,,,
Old South Golf Links,"50 Buckingham Plantation Dr, Bluffton, SC 29910-6542",Bluffton,SC,http://www.oldsouthgolf.com,,,,,,,,,,
Stone Ridge Golf Club,"1553 Muirfield Drive, Bowling Green, OH 43402-",Bowling Green,OH,http://www.stoneridgegolfclub.org,,,,,,,,,,
Cedar Beach Golf Course,"Cedar Beach Ocean Parkway, Babylon, NY 11702",Babylon,NY,http://www.townofbabylon.com,,,,,,,,,,
Sebastian Municipal Golf Course,"100 Brush Foot Dr, Sebastian, FL 32958-3924",Sebastian,FL,http://www.sebastiangolfcourse.org,,,,,,,,,,
Eagle's Landing Golf Course,"12367 Eagles Nest Rd, Berlin, MD 21811-2453",Berlin,MD,http://www.eagleslandinggolf.com,,,,,,,,,,
The Groves Golf and Country Club,"7924 Melogold Cir, Land O Lakes, FL 34637-7509",Land O Lakes,FL,http://www.thegrovesgolfandcountryclub.com/,,,,,,,,,,
Hesperia Golf & Country Club,"17970 Bangor Ave, Hesperia, CA 92345",Hesperia,CA,http://www.golfhesperiaparks.com/index.htm,,,,,,,,,,
Ottawa Park Golf Course,"2315 Walder Park Drive, Toledo, OH 43606",Toledo,OH,http://www.ottawaparkgc.com,,,,,,,,,,
Winston Lake Golf Clubhouse,"3535 Winston Lake Rd, Winston Salem, NC 27105",Winston Salem,NC,http://www.cityofws.org/golf,,,,,,,,,,
Disney's Oak Trail,"1950 W Magnolia Palm Drive, Lake Buena Vista, FL 32830",Lake Buena Vista,FL,https://www.golfwdw.com,,,,,,,,,,
Falcon Ridge Golf Course,"33942 Falcon Ave, Stacy, MN 55079-9581",Stacy,MN,http://www.falconridgegolf.net,,,,,,,,,,
Putnam County Golf Course,"187 Hill St, Mahopac, NY 10541-2724",Mahopac,NY,http://putnamcountygc.com/,,,,,,,,,,
Rio Pinar Country Club,"8600 El Prado Avenue, Orlando, FL 32825",Orlando,FL,http://www.riopinar.com,,,,,,,,,,
Canterbury Green Golf Course,"2727 Canterbury Blvd, Fort Wayne, IN 46835-3201",Fort Wayne,IN,http://www.canterburygreengolf.com,,,,,,,,,,
Sycuan Resort- Pine Glen Golf Course,"3007 Dehesa Rd, El Cajon, CA 92019",El Cajon,CA,http://www.sycuanresort.com,,,,,,,,,,
Sapphire Mountain Golf Club,"50 Slicers Ave, Sapphire, NC 28774-9405",Sapphire,NC,http://www.sapphirenationalgolfclub.com,,,,,,,,,,
Date Palm Country Club,"36200 Date Palm Dr, Cathedral City, CA 92234-1506",Cathedral City,CA,http://www.datepalmcountryclub.net/,,,,,,,,,,
Westport Golf Club,"7494 Golf Course Rd S, Denver, NC 28037",Denver,NC,http://westportgc.com,,,,,,,,,,
Big Sky Resort Golf Course,"50 Big Sky Resort Rd, Big Sky, MT 59716",Big Sky,MT,http://bigskyresort.com/things-to-do/golf-course,,,,,,,,,,
Blueberry Plantation Golf & Country Club,"315 Ironwood Cir, Alma, GA 31510-1835",Alma,GA,http://www.blueberryplantation.com,,,,,,,,,,
Nine Springs Golf Course,"2201 Traceway Dr, Fitchburg, WI 53713",Fitchburg,WI,http://www.ninespringsgolfcourse.com,,,,,,,,,,
Anderson Creek Golf Club,"125 Whispering Pines Dr, Spring Lake, NC 28390",Spring Lake,NC,https://andersoncreekclub.com/custompages/golf-course/,,,,,,,,,,
Western Skies Golf Club,"1245 E Warner Rd, Gilbert, AZ 85296",Gilbert,AZ,http://www.westernskiesgolf.com/,,,,,,,,,,
Angel Fire Resort Country Club,"100 Country Club Drive, Angel Fire, NM 87710",Angel Fire,NM,http://www.angelfireresort.com,,,,,,,,,,
Wildhorse Golf Club of Robson Ranch,"9400 Ed Robson Blvd Ste A, Denton, TX 76207-8671",Denton,TX,http://www.robsonranch.com,,,,,,,,,,
Westover Golf Course,"181 South Street, Granby, MA 01033",Granby,MA,http://www.westovergolfcourse.com,,,,,,,,,,
Viera East Golf Club,"2300 Clubhouse Dr, Viera, FL 32955",Viera,FL,http://www.vieragolf.com,,,,,,,,,,
Lake Diamond Golf & Country Club,"16 Golf View Dr, Ocala, FL 34472-5000",Ocala,FL,http://golf-fla.com/diamond.html,,,,,,,,,,
Shorecliffs Golf Club,"501 Avenida Vaquero, San Clemente, CA 92672",San Clemente,CA,http://shorecliffsgolfclub.com/,,,,,,,,,,
Gavilan College Golf Course,"5055 Santa Teresa Blvd, Gilroy, CA 95020-9578",Gilroy,CA,http://gavilangolfcourse.com/,,,,,,,,,,
Wildwood Golf Course,"2200 Button Willow, Village Mills, TX 77663",Village Mills,TX,http://www.wildwoodresortcity.com,,,,,,,,,,
Forest Hills Country Club,"36260 SW Tongue Ln, Cornelius, OR 97113-6242",Cornelius,OR,http://www.golfforesthills.com,,,,,,,,,,
Hudson Hills Golf Course,"400 Croton Dam Rd, Ossining, NY 10562-1704",Ossining,NY,https://golf.westchestergov.com/hudson-hills-golf-course,,,,,,,,,,
Eagle Point Golf Club,"100 Eagle Point Drive, Eagle Point, OR 97524",Eagle Point,OR,http://www.eaglepointgolf.com,,,,,,,,,,
Hanover Country Club,"14314 Country Club Dr, Ashland, VA 23005-3139",Ashland,VA,http://www.hanovercountryclub.com,,,,,,,,,,
Needwood Golf Course - Needwood Course,"6724 Needwood Rd, Derwood, MD 20855-1639",Derwood,MD,http://www.mcggolf.com/Courses/Needwood.aspx,,,,,,,,,,
Wesburn Golf Club,"5617 South Huron River Drive, South Rockwood, MI 48179",South Rockwood,MI,http://www.wesburngolfcourse.com/,,,,,,,,,,
Deerfield Golf Club,"1201 Saunders Rd, Deerfield, IL 60015",Deerfield,IL,http://www.deerfieldgolf.org,,,,,,,,,,
The Pines Golf Club,"1319 N Millborne Rd, Orrville, OH 44667-9500",Orrville,OH,http://www.thepinesgolf.com,,,,,,,,,,
Charlie Yates Golf Course,"10 Lakeside Village Dr SE, Atlanta, GA 30317-3101",Atlanta,GA,http://www.charlieyatesgolfcourse.com,,,,,,,,,,
Logan River Golf Course,"550 W 1000 S, Logan, UT 84321-5935",Logan,UT,http://www.loganutah.org,,,,,,,,,,
Meadow Oaks Golf Club,"13125 Fairwinds Rd, Hudson, FL 34669-2438",Hudson,FL,http://www.meadowoakscountryclub.com/,,,,,,,,,,
Woods Fort Country Club,"1 Country Club Dr, Troy, MO 63379",Troy,MO,http://www.woodsfortgolf.com/,,,,,,,,,,
Wendell Country Club,"180 Jake May Dr., Wendell, NC 27591",Wendell,NC,http://www.wendellcc.com,,,,,,,,,,
St. Germain Golf Club,"PO Box 385, Saint Germain, WI 54558",Saint Germain,WI,http://stgermaingolf.com/,,,,,,,,,,
Regatta Bay Golf & Country Club,"465 Regatta Bay Blvd, Destin, FL 32541-5329",Destin,FL,http://www.regattabay.com,,,,,,,,,,
The Legends Golf Club,"41687 Temeku Dr, Temecula, CA 92591-3909",Temecula,CA,http://www.thelegendsgc.com,,,,,,,,,,
Idle Creek Golf Course,"5353 Ryanne Marie Ln, Terre Haute, IN 47802-8173",Terre Haute,IN,http://www.idlecreek.com,,,,,,,,,,
Maple Lane Golf Club - East,"33203 Maple Ln Dr, Sterling Heights, MI","Sterling Heights,",MI,http://www.maplelanegolf.com/,,,,,,,,,,
Lenoir Golf Club,"701 Norwood St SW, Lenoir, NC 28645-5807",Lenoir,NC,http://www.lenoirgolfclub.com,,,,,,,,,,
Riverwood Golf Club,"400 Riverwood Dr, Clayton, NC 27527",Clayton,NC,https://www.riverwoodgolfnc.com/,,,,,,,,,,
Flagg Creek Golf Course,"6939 Wolf Rd, Indianhead Park, IL 60525",Indianhead Park,IL,http://www.flaggcreekgolfcourse.org/,,,,,,,,,,
Majestic Oaks Golf Club - Crossroads Course,"701 Bunker Lake Blvd NE, Andover, MN 55304-6720",Andover,MN,http://www.majesticoaksgolfclub.com,,,,,,,,,,
Marysville Golf Club,"13683 State Route 38, Marysville, OH 43040-9023",Marysville,OH,http://www.marysvillegolfclub.com,,,,,,,,,,
Palm Valley Golf Course,"9201 Del Webb Blvd, Las Vegas, NV 89134",Las Vegas,NV,http://www.golfsummerlin.com,,,,,,,,,,
Sunset Grove Golf Course,"41615 NW Osterman Rd, Forest Grove, OR 97116-8063",Forest Grove,OR,http://www.sunsetgrovegolf.com,,,,,,,,,,
Plantation Golf Club,"9425 Plantation Rd, Olive Branch, MS 38654",Olive Branch,MS,http://www.olivebranchgolf.com,,,,,,,,,,
Prairie View Golf Club,"7000 Longest Dr, Carmel, IN 46033-8829",Carmel,IN,http://www.prairieviewgc.com,,,,,,,,,,
Renwood Golf Course,"701 E. Shorewood Rd., Round Lake Beach, IL 60073",Round Lake Beach,IL,http://www.renwoodgolf.com,,,,,,,,,,
Logans Run Family Golf Club,"14 Golfview Drive, Logansport, IN 46947",Logansport,IN,http://www.logansrungolf.com/,,,,,,,,,,
Texas A&M Campus Course,"1 Bizzel St, College Station, TX",College Station,TX,http://www.tamucampuscourse.com/,,,,,,,,,,
Hanover Golf Club,"133 Larrison Rd, Wrightstown, NJ 08562",Wrightstown,NJ,http://www.hanovergc.com,,,,,,,,,,
Bill Roberts Municipal Golf Course,"2201 N Benton Ave, Helena, MT 59601-0241",Helena,MT,http://www.billrobertsgolf.com,,,,,,,,,,
Crestview Golf Club,"1680 S Crestline Dr, Waldport, OR 97394-9717",Waldport,OR,http://www.crestviewgolfclub.com,,,,,,,,,,
Cedar Glen Golf Club,"36860 25 Mile Rd, New Baltimore, MI 48047-2817",New Baltimore,MI,http://www.cedarglengolfclub.com,,,,,,,,,,
Seven Oaks Golf Club,"Corner of East Lake Rd & Payne St., Hamilton, NY 13346",Hamilton,NY,http://www.sevenoaksgolf.com,,,,,,,,,,
Vintner's Golf Club,"7901 Solano Ave, Yountville, CA 94599-1453",Yountville,CA,http://www.vintnersgolfclub.com,,,,,,,,,,
Webb Hill,"438 Fm 2358, Wolfe City, TX 75496",Wolfe City,TX,http://www.webbhillcountryclub.com,,,,,,,,,,
Barefoot Resort and Golf Club - Norman Course,"4980 Barefoot Resort Bridge Rd, North Myrtle Beach, SC 29582-9361",North Myrtle Beach,SC,http://www.barefootgolf.com,,,,,,,,,,
McCloud Golf Club,"1001 Squaw Valley Road, McCloud, CA 96057",McCloud,CA,http://www.mccloudgolfclub.com,,,,,,,,,,
Shanty Creek Resorts - The Legend,"5780 Shanty Creek Rd, Bellaire, MI 49615",Bellaire,MI,http://www.shantycreek.com,,,,,,,,,,
Royal American Links,"3300 Miller Paul Rd, Galena, OH",Galena,OH,http://www.royalamericanlinks.com,,,,,,,,,,
Olde Scotland Links,"690 Pine St, Bridgewater, MA 02324",Bridgewater,MA,http://oldescotlandlinks.com,,,,,,,,,,
GreatLife Golf & Fitness At Abilene,"1705 Country Club Ln, Abilene, KS 67410-6931",Abilene,KS,http://www.greatlifegolf.com,,,,,,,,,,
Wigwam Golf Club - Gold,"451 N. Old Litchfield Rd., Litchfield Park, AZ 85340",Litchfield Park,AZ,http://www.wigwamresort.com,,,,,,,,,,
Monroe Country Club,"63 Still Rd, Monroe, NY 10950-3940",Monroe,NY,http://www.monroecountryclubny.com,,,,,,,,,,
Cedar Chase Golf Club,"7551 17 Mile Rd NE, Cedar Springs, MI 49319-9399",Cedar Springs,MI,http://www.cedarchasegolfclub.com,,,,,,,,,,
Quarry Ridge Golf Club,"9 Rose Hill Rd, Portland, CT 06480-1247",Portland,CT,http://www.quarryridge.com,,,,,,,,,,
Boyne Highlands - Heather Course,"600 Hedrick Road, Harbor Springs, MI 49740",Harbor Springs,MI,http://www.boyne.com/boynehighlands/golf/courses/the-heather,,,,,,,,,,
Indian Springs Golf Club,"79-940 Westward Ho Drive, Indio, CA 92201",Indio,CA,http://www.indianspringsgc.com,,,,,,,,,,
Valley Pine Country Club,"901 Lasker Golf Course Rd, Lasker, NC 27845-9636",Lasker,NC,http://www.valleypinecc.com/,,,,,,,,,,
St Denis Golf Course and Party Center,"10660 Chardon Rd, Chardon, OH 44024-9751",Chardon,OH,http://www.stdenisgolfcourse.com,,,,,,,,,,
Palm Desert Country Club - The Champ Course,"77200 California Dr, Palm Desert, CA 92211-7898",Palm Desert,CA,http://www.pdccgolf.com/,,,,,,,,,,
King and Bear Golf Course/World Golf Village,"1 King and Bear Dr, Saint Augustine, FL 32092-2798",Saint Augustine,FL,http://www.golfwgv.com/,,,,,,,,,,
TPC Louisiana,"11001 Lapalco Blvd, Avondale, LA 70094",Avondale,LA,http://www.tpc.com/tpc-louisiana,,,,,,,,,,
Snow Hill Country Club,"11093 SR 73, New Vienna, OH 45159",New Vienna,OH,http://www.snowhillcountryclub.com/,,,,,,,,,,
Honeywell Golf Course,"3360 W Division Rd, Wabash, IN 46992",Wabash,IN,https://www.honeywellgc.com/,,,,,,,,,,
Pequabuck Golf Club,"56 School Street, Pequabuck, CT 06781",Pequabuck,CT,http://www.pequabuckgolf.com,,,,,,,,,,
Angeles National Golf Club,"9401 Foothill Blvd., Sunland, CA 91040",Sunland,CA,"http://www,angelesnational.com",,,,,,,,,,
Oak Hills Golf Course,"1928 Hygeia Rd, Greenbrier, TN 37073-5210",Greenbrier,TN,http://oakhillsgolfcourse.net/,,,,,,,,,,
Shandin Hills Golf Club,"3380 Little Mountain Dr, San Bernardino, CA 92405-0900",San Bernardino,CA,https://www.golfshandinhillsgc.com/,,,,,,,,,,
The Providence Club,"656 Providence Club Dr, Monroe, GA 30656-3374",Monroe,GA,http://www.theprovidenceclubgolf.com,,,,,,,,,,
Cummings Cove Golf & Country Club,"3000 Lakeledge Court, Hendersonville, NC 28739-8711",Hendersonville,NC,http://www.cummingscove.com,,,,,,,,,,
Rolling Oaks Golf Course,"181 Route 25a, Rocky Point, NY 11778-8805",Rocky Point,NY,http://www.golfrollingoaks.com,,,,,,,,,,
Lakeside Golf Course,"1201 N1100 West, West Bountiful, UT 84087",West Bountiful,UT,http://www.lakesidegolfcourse.com/,,,,,,,,,,
Sunrise Golf Course,"2136 Michigan Rd, Madison, IN 47250-2400",Madison,IN,http://www.madisonparks.com,,,,,,,,,,
Sydney R. Marovitz Golf Course,"3600 N Lake Shore Dr, Chicago, IL 60613",Chicago,IL,http://www.cpdgolf.com/Sydney-R-Marovitz-Golf-Course.html,,,,,,,,,,
Browns Lake Golf Course,"932 Browns Lake Dr, Burlington, WI 53105-7232",Burlington,WI,https://www.brownslakegc.com/,,,,,,,,,,
Woodbridge Golf Club,"7400 Country Club Dr., Wylie, TX 75098",Wylie,TX,http://www.wbgolfclub.com/,,,,,,,,,,
Mission Trails Golf Course,"7380 Golfcrest Pl, San Diego, CA 92119-2400",San Diego,CA,http://www.missiontrailsgc.com/,,,,,,,,,,
The Gauntlet Golf Club,"18 Fairway Dr, Fredericksburg, VA 22406-4145",Fredericksburg,VA,http://www.golfgauntlet.com,,,,,,,,,,
Shadow Mountain Golf Club,"73800 Ironwood St, Palm Desert, CA 92260-5531",Palm Desert,CA,http://www.shadowmtgc.com/,,,,,,,,,,
BlackHorse Golf Club - North Course,"12205 Fry Rd, Cypress, TX 77433-3315",Cypress,TX,http://www.blackhorsegolfclub.com,,,,,,,,,,
Bunker Hill Golf Club,"220 Bunker Hill Rd, Princeton, NJ 08540-8514",Princeton,NJ,http://www.distinctgolf.com,,,,,,,,,,
Ajo Golf Course,"77 W Mead Rd, Ajo, AZ 85321",Ajo,AZ,http://www.ajogolfcourse.com/,,,,,,,,,,
Green Acres Golf Course,"7323 Dixie Hwy, Bridgeport, MI 48722-9727",Bridgeport,MI,http://greenacresgc.net,,,,,,,,,,
Rancocas Golf Club,"12 Club Ridge Ln, Willingboro, NJ 08046-3525",Willingboro,NJ,https://www.rancocasgc.com/,,,,,,,,,,
Eaton Canyon Golf Course,"1150 N Sierra Madre Villa Ave, Pasadena, CA 91107",Pasadena,CA,https://www.playeatoncanyon.com/,,,,,,,,,,
Rivermoor Golf Club,"30802 Waterford Drive, Waterford, WI 53185",Waterford,WI,http://rivermoorgolfclub.com/,,,,,,,,,,
Frog Hollow Golf Club,"1 East Whittington Way, Middletown, DE 19709",Middletown,DE,http://www.froghollowgolfclub.com,,,,,,,,,,
St. Joseph Bay Golf Club,"700 Country Club Rd, Port Saint Joe, FL 32456-5448",Port Saint Joe,FL,http://www.stjoebaygolf.com,,,,,,,,,,
Lake Spivey Golf Club,"8255 Clubhouse Way, Jonesboro, GA 30236-4219",Jonesboro,GA,http://www.lakespivey.net,,,,,,,,,,
The Legends Golf Resort | Heathland,"1500 Legends Rd, Myrtle Beach, SC 29579-6808",Myrtle Beach,SC,http://www.legendsgolf.com,,,,,,,,,,
Coweta Club,"300 Arbor Springs Plantation Dr, Newnan, GA 30265-",Newnan,GA,http://cowetaclub.com,,,,,,,,,,
Arrowhead Golf Course | Arrowhead,"655 Gallup Rd, Spencerport, NY 14559-9526",Spencerport,NY,http://www.arrowheadgc.org,,,,,,,,,,
Stonecreek Golf Club,"4435 E. Paradise Village Parkway South, Phoenix, AZ 85032",Phoenix,AZ,http://www.stonecreekgc.com,,,,,,,,,,
Bent Pine Golf Club,"2480 Duck Lake Rd, Whitehall, MI 49461-9756",Whitehall,MI,http://www.bentpinegolfclub.com,,,,,,,,,,
Elks Golf Club of Hillsboro,"451 Danville Pike, HILLSBORO, OH 45133",HILLSBORO,OH,http://hillsboroelks.com/page3,,,,,,,,,,
Crooked Tree Golf Course,"9101 N Thornydale Rd, Tucson, AZ 85742-9082",Tucson,AZ,http://www.crookedtreegc.com/,,,,,,,,,,
Saticoy Golf Course,"1025 South Wells Road, Ventura, CA 93004",Ventura,CA,https://www.saticoygc.com/,,,,,,,,,,
Maple Run Golf Course LLC,"13610A Moser Rd, Thurmont, MD 21788-2237",Thurmont,MD,http://www.maplerungolf.com,,,,,,,,,,
Teetering Rocks Golf Course,"12040 E 86th St, Raytown, MO",Raytown,MO,http://www.teeteringrocks.com/,,,,,,,,,,
Dunmaglas Golf Club,"9031 Boyne City Rd., Charlevoix, MI 49720",Charlevoix,MI,http://www.dunmaglas.com,,,,,,,,,,
Crystal Springs Golf Course,"6650 Golf Course Dr, Burlingame, CA 94010-6543",Burlingame,CA,http://www.playcrystalsprings.com,,,,,,,,,,
Benson Park Golf Course,"5333 N 72nd St, Omaha, NE 68134-2305",Omaha,NE,http://www.cityofomaha.org/parks/recreation/golf,,,,,,,,,,
Twin Lakes Golf Course - Oaks Course,"6201 Union Mill Road, Clifton, VA",Clifton,VA,http://www.fairfaxcounty.gov/parks/golf/twinlakes/,,,,,,,,,,
The Medalist Golf Club,"15701 N Dr N, Marshall, MI 49068-9425",Marshall,MI,http://www.themedalist.com,,,,,,,,,,
The Golf Club at Magnolia Landing,"3501 Avenida Del Vera Boulevard, North Fort Myers, FL 33917",North Fort Myers,FL,http://www.magnolialandingclub.com,,,,,,,,,,
Eagle Rock Golf Club,"211 Carpenter Rd, Defiance, OH 43512-1718",Defiance,OH,http://www.golfeaglerock.com,,,,,,,,,,
Indian Hills Golf Club,"405 Calumet Trce, Murfreesboro, TN",Murfreesboro,TN,http://www.indianhillsgc.com,,,,,,,,,,
Sky View Golf Club,"226 Lafayette Rd, Sparta, NJ 07871-3564",Sparta,NJ,http://www.skyviewgolf.com,,,,,,,,,,
Spring Valley Golf Course,"3441 Calaveras Rd, Milpitas, CA 95035-7214",Milpitas,CA,http://www.springvalleygolfcourse.com,,,,,,,,,,
Wedgewood Country Club,"3201 Old Stantonsburg Road, Wilson, NC 27893",Wilson,NC,http://www.northcarolinagolf.com/courses/wilson/wedgewood-country-club/,,,,,,,,,,
Sun Ridge Golf Course,"1000 Long Drive South, Carson City, NV 89705-6023",Carson City,NV,http://www.sunridgegc.com/,,,,,,,,,,
Sherrill Park Golf Course - One Course,"2001 E Lookout Dr, Richardson, TX 75082-3222",Richardson,TX,http://www.sherrillparkgolf.com,,,,,,,,,,
Arizona Grand Golf Course,"8000 S. Arizona Grand Pkwy, Phoenix, AZ 85044",Phoenix,AZ,https://www.arizonagrandgolf.com/,,,,,,,,,,
Cherry Creek - The Woods Course,"900 Reeves Ave, Riverhead, NY 11901",Riverhead,NY,http://www.cherrycreeklinks.com,,,,,,,,,,
Creekside Golf & Country Club,"591 Westchester Club Dr, Hiram, GA 30141-5028",Hiram,GA,http://www.creeksidegolf.com,,,,,,,,,,
John A. White Golf Course,"1053 Cascade Cir SW, Atlanta, GA 30311-2817",Atlanta,GA,https://www.golfnow.com/courses/1478568-john-a-white-park-golf-course-details,,,,,,,,,,
Tilden Park Golf Course,"10 Golf Course Drive, Berkeley, CA 94708",Berkeley,CA,http://www.tildenparkgc.com/,,,,,,,,,,
Meadowlark Hills Golf Course,"3300 30th Ave., Kearney, NE 68848",Kearney,NE,http://www.meadowlarkhillsgolf.com,,,,,,,,,,
Pomperaug Golf Club,"522 Heritage Rd, Southbury, CT 06488",Southbury,CT,http://www.heritagesouthbury.com,,,,,,,,,,
Olympia Hills,"12900 Mount Olympus, Universal City, TX 78148",Universal City,TX,http://olympiahillsgolf.com,,,,,,,,,,
Pumpkin Ridge Golf Club - Ghost Creek Course,"12930 NW Old Pumpkin Ridge Rd, North Plains, OR 97133-6147",North Plains,OR,http://www.pumpkinridge.com,,,,,,,,,,
The Links at Land's End,"285 Private Road 5980, Yantis, TX 75497",Yantis,TX,http://www.golflakefork.com,,,,,,,,,,
Tuckaway Golf Club,"27641 S Stoney Island Ave, Crete, IL 60417-8032",Crete,IL,http://www.tuckawaygc.com,,,,,,,,,,
Big Bear Mountain Ski & Golf Resort,"43101 Goldmine Drive, Big Bear Lake, CA 92315",Big Bear Lake,CA,http://www.bearmtn.com,,,,,,,,,,
Lagoon Park Golf Course,"2855 Lagoon Park Dr, Montgomery, AL 36109-1112",Montgomery,AL,http://www.montgomeryal.gov,,,,,,,,,,
Emerald Hills Golf Course,"938 Wilmington Way, Redwood City, CA 94062-4036",Redwood City,CA,http://www.emeraldhillslodge.com,,,,,,,,,,
Waikoloa Village Golf Club,"68-1792 Melia St., Waikoloa, HI 96738",Waikoloa,HI,http://www.waikoloavillagegolf.com,,,,,,,,,,
Broadacres Golf Club,"40 Old Orangeburg Rd, Orangeburg, NY","Orangeburg,",NY,http://www.broadacresgolf.com/,,,,,,,,,,
Brook Hill Golf Club,"11175 Fairway Ln, Brookville, IN 47012-8975",Brookville,IN,http://www.brookhillgc.com,,,,,,,,,,
Meridian Sun Golf Club,"1018 Haslett Road, Haslett, MI 48840",Haslett,MI,http://www.meridiansungc.com,,,,,,,,,,
South Winds Golf Club,"14600 Reaume Pkwy, Southgate, MI 48195",Southgate,MI,http://www.golfsouthwinds.com/,,,,,,,,,,
Bay View Golf Club,"1500 Country Club Dr, Milpitas, CA 95035-3456",Milpitas,CA,https://bayview.golf/,,,,,,,,,,
Jamestown Park Golf Course,"7041 E Fork Rd, Jamestown, NC 27282-9574",Jamestown,NC,http://www.jamestownparkgolf.com,,,,,,,,,,
RedHawk Golf Club,"45100 Redhawk Pkwy, Temecula, CA 92592-9500",Temecula,CA,http://www.redhawkgolfcourse.com,,,,,,,,,,
Pinetuck Golf Club,"2578 Tuckaway Road, Rock Hill, SC 29730",Rock Hill,SC,http://www.pinetuckgolf.com/,,,,,,,,,,
Rocky Gap Lodge & Golf Resort,"16701 Lakeview Rd NE, Flintstone, MD 21530-1059",Flintstone,MD,http://www.rockygapresort.com,,,,,,,,,,
Broadland Creek National Golf Course,"118 22nd Street NW, Huron, SD 57350",Huron,SD,http://broadlandcreekgolf.com/,,,,,,,,,,
Blackberry Farm Golf Course,"22100 Stevens Creek Blvd, Cupertino, CA 95014-1037",Cupertino,CA,http://blackberryfarmgolfcourse.com,,,,,,,,,,
Clear Creek Golf Center,"717 Burks Branch Road, Shelbyville, KY 40065",Shelbyville,KY,http://www.clearcreekgolfcenter.com/,,,,,,,,,,
Keith Hills Country Club,"100 Keith Hills Road, Buies Creek, NC 27506",Buies Creek,NC,http://www.keithhills.com/,,,,,,,,,,
